i,j,date1
146,4,20120422
146,4,20120428
146,4,20120429
146,4,20120430
146,4,20120502
146,4,20120503
146,5,20110901
146,5,20110913
146,5,20110914
146,5,20110915
146,5,20110919
146,5,20110920
146,5,20110921
146,5,20111001
146,5,20111002
146,5,20111003
146,5,20111006
146,5,20111007
146,5,20111009
146,5,20111010
146,5,20111011
146,5,20111012
146,5,20111013
146,5,20111015
146,5,20111017
146,5,20111018
146,5,20111019
146,5,20111020
146,5,20111021
146,5,20111023
146,5,20111024
146,5,20111027
146,5,20111028
146,5,20111030
146,5,20111031
146,5,20111102
146,5,20111104
146,5,20111106
146,5,20111107
146,5,20111110
146,5,20111112
146,5,20111114
146,5,20111119
146,5,20111122
146,5,20111124
146,5,20111125
146,5,20111126
146,5,20111127
146,5,20111129
146,5,20111130
146,5,20111202
146,5,20111204
146,5,20111205
146,5,20111207
146,5,20111210
146,5,20111211
146,5,20111213
146,5,20111214
146,5,20111215
146,5,20111216
146,5,20111225
146,5,20120117
146,5,20120118
146,5,20120120
146,5,20120122
146,5,20120123
146,5,20120125
146,5,20120126
146,5,20120127
146,5,20120128
146,5,20120130
146,5,20120131
146,5,20120203
146,5,20120204
146,5,20120205
146,5,20120208
146,5,20120209
146,5,20120213
146,5,20120214
146,5,20120215
146,5,20120216
146,5,20120222
146,5,20120228
146,5,20120307
146,5,20120311
146,5,20120321
146,5,20120323
146,5,20120407
146,5,20120408
146,5,20120418
146,5,20120420
146,5,20120428
146,5,20120429
146,5,20120501
146,5,20120503
146,5,20120512
146,30,20120408
146,30,20120409
146,30,20120426
146,30,20120429
146,30,20120430
146,30,20120501
146,30,20120502
146,44,20110822
146,44,20110909
146,44,20110913
146,44,20110926
146,44,20111015
146,44,20111019
146,44,20111104
146,44,20111119
146,44,20111124
146,44,20111204
146,44,20111216
146,44,20111224
146,44,20120414
146,98,20110821
146,98,20110822
146,98,20110823
146,98,20110824
146,98,20110825
146,98,20110826
146,98,20110827
146,98,20110828
146,98,20110830
146,98,20110831
146,98,20110901
146,98,20110902
146,98,20110907
146,98,20110913
146,98,20110914
146,98,20110915
146,98,20110916
146,98,20110920
146,98,20110922
146,98,20110925
146,98,20110926
146,98,20110927
146,98,20111003
146,98,20111008
146,98,20111009
146,98,20111011
146,98,20111015
146,98,20111016
146,98,20111017
146,98,20111018
146,98,20111019
146,98,20111020
146,98,20111021
146,98,20111022
146,98,20111023
146,98,20111025
146,98,20111026
146,98,20111027
146,98,20111101
146,98,20111103
146,98,20111104
146,98,20111105
146,98,20111108
146,98,20111111
146,98,20111113
146,98,20111117
146,98,20111122
146,98,20111124
146,98,20111125
146,98,20111127
146,98,20111201
146,98,20111202
146,98,20111204
146,98,20111206
146,98,20111207
146,98,20111208
146,98,20111213
146,98,20111214
146,98,20111216
146,98,20111217
146,98,20111225
146,98,20120116
146,98,20120121
146,98,20120127
146,98,20120203
146,98,20120204
146,98,20120211
146,98,20120229
146,98,20120309
146,98,20120322
146,98,20120329
146,98,20120420
146,98,20120512
146,106,20111124
146,106,20111225
146,106,20120127
146,106,20120323
146,106,20120405
146,106,20120426
146,107,20110929
146,107,20111001
146,107,20111002
146,107,20111003
146,107,20111004
146,107,20111007
146,107,20111009
146,107,20111012
146,107,20111013
146,107,20111014
146,107,20111021
146,107,20111022
146,107,20111023
146,107,20111028
146,107,20111029
146,107,20111030
146,107,20111031
146,107,20111102
146,107,20111106
146,107,20111108
146,107,20111109
146,107,20111110
146,107,20111111
146,107,20111112
146,107,20111120
146,107,20111121
146,107,20111122
146,107,20111123
146,107,20111124
146,107,20111125
146,107,20111126
146,107,20111128
146,107,20111129
146,107,20111130
146,107,20111201
146,107,20111202
146,107,20111203
146,107,20111204
146,107,20111205
146,107,20111206
146,107,20111207
146,107,20111208
146,107,20111209
146,107,20111210
146,107,20111212
146,107,20111213
146,107,20111214
146,107,20111215
146,107,20111216
146,107,20111218
146,107,20120103
146,107,20120105
146,107,20120108
146,107,20120115
146,107,20120116
146,107,20120117
146,107,20120118
146,107,20120119
146,107,20120120
146,107,20120121
146,107,20120122
146,107,20120123
146,107,20120124
146,107,20120125
146,107,20120126
146,107,20120127
146,107,20120128
146,107,20120130
146,107,20120201
146,107,20120202
146,107,20120203
146,107,20120204
146,107,20120205
146,107,20120206
146,107,20120207
146,107,20120208
146,107,20120209
146,107,20120211
146,107,20120212
146,107,20120214
146,107,20120215
146,107,20120216
146,107,20120219
146,107,20120223
146,107,20120224
146,107,20120226
146,107,20120228
146,107,20120229
146,107,20120301
146,107,20120302
146,107,20120304
146,107,20120305
146,107,20120306
146,107,20120309
146,107,20120322
146,107,20120325
146,107,20120327
146,107,20120328
146,107,20120330
146,107,20120331
146,107,20120401
146,107,20120402
146,107,20120403
146,107,20120404
146,107,20120407
146,107,20120410
146,107,20120411
146,107,20120414
146,107,20120417
146,107,20120424
146,107,20120425
146,107,20120426
146,107,20120429
146,107,20120501
146,107,20120502
146,107,20120505
146,107,20120507
146,107,20120510
146,107,20120511
146,107,20120512
146,114,20111025
146,114,20111124
146,124,20120116
146,129,20110822
146,147,20120125
146,147,20120203
146,147,20120209
146,147,20120220
146,147,20120228
146,159,20110828
146,159,20110915
146,159,20110916
146,159,20110917
146,159,20111018
146,159,20111124
146,159,20111225
146,159,20120117
146,159,20120118
146,159,20120121
146,159,20120122
146,159,20120125
146,159,20120128
146,159,20120203
146,159,20120204
146,159,20120208
146,159,20120211
146,159,20120213
146,159,20120218
146,159,20120220
146,159,20120225
146,159,20120228
146,159,20120301
146,159,20120302
146,159,20120303
146,159,20120306
146,159,20120307
146,159,20120319
146,159,20120322
146,180,20111017
146,180,20111018
146,180,20111019
146,180,20111022
146,180,20111023
146,180,20111029
146,180,20111113
146,180,20111115
146,180,20111122
146,180,20111123
146,180,20111124
146,180,20111208
146,180,20111225
146,180,20120119
146,180,20120128
146,180,20120330
146,187,20110925
146,187,20111016
146,187,20111018
146,187,20111019
146,187,20111020
146,187,20111025
146,187,20111028
146,187,20111106
146,187,20111124
146,187,20111216
146,187,20111225
146,195,20120323
147,5,20110921
147,5,20110922
147,5,20111016
147,5,20111029
147,5,20111225
147,5,20120101
147,5,20120121
147,5,20120122
147,5,20120128
147,5,20120207
147,5,20120209
147,5,20120317
147,5,20120406
147,5,20120408
147,5,20120505
147,89,20111010
147,89,20111012
147,107,20111029
147,107,20111225
147,107,20120101
147,107,20120103
147,146,20120120
147,146,20120125
147,146,20120203
147,146,20120209
147,146,20120220
147,146,20120228
147,159,20111115
147,159,20111117
147,159,20111118
147,159,20111119
147,159,20111225
147,159,20120126
147,159,20120215
147,180,20110829
147,180,20110830
147,180,20110902
147,180,20110903
147,180,20110905
147,180,20110906
147,180,20110907
147,180,20110908
147,180,20110909
147,180,20110910
147,180,20110913
147,180,20110914
147,180,20110915
147,180,20110916
147,180,20110921
147,180,20110922
147,180,20110923
147,180,20110924
147,180,20110925
147,180,20110926
147,180,20110928
147,180,20110930
147,180,20111001
147,180,20111003
147,180,20111004
147,180,20111007
147,180,20111009
147,180,20111010
147,180,20111011
147,180,20111012
147,180,20111013
147,180,20111014
147,180,20111015
147,180,20111016
147,180,20111017
147,180,20111018
147,180,20111028
147,180,20111030
147,180,20111031
147,180,20111102
147,180,20111108
147,180,20111109
147,180,20111110
147,180,20111111
147,180,20111112
147,180,20111113
147,180,20111114
147,180,20111115
147,180,20111116
147,180,20111117
147,180,20111118
147,180,20111119
147,180,20111126
147,180,20111127
147,180,20111128
147,180,20111130
147,180,20111202
147,180,20111203
147,180,20111204
147,180,20111205
147,180,20111206
147,180,20111207
147,180,20111208
147,180,20111209
147,180,20111210
147,180,20111211
147,180,20111214
147,180,20111215
147,180,20111222
147,180,20111224
147,180,20111225
147,180,20111231
147,180,20120101
147,180,20120108
147,180,20120109
147,180,20120115
147,180,20120116
147,180,20120117
147,180,20120118
147,180,20120119
147,180,20120120
147,180,20120121
147,180,20120122
147,180,20120123
147,180,20120124
147,180,20120125
147,180,20120126
147,180,20120127
147,180,20120128
147,180,20120129
147,180,20120130
147,180,20120131
147,180,20120201
147,180,20120202
147,180,20120203
147,180,20120204
147,180,20120206
147,180,20120207
147,180,20120208
147,180,20120209
147,180,20120210
147,180,20120211
147,180,20120212
147,180,20120213
147,180,20120214
147,180,20120215
147,180,20120216
147,180,20120217
147,180,20120218
147,180,20120219
147,180,20120220
147,180,20120221
147,180,20120222
147,180,20120223
147,180,20120224
147,180,20120225
147,180,20120226
147,180,20120227
147,180,20120228
147,180,20120229
147,180,20120301
147,180,20120302
147,180,20120303
147,180,20120304
147,180,20120305
147,180,20120306
147,180,20120307
147,180,20120308
147,180,20120309
147,180,20120310
147,180,20120311
147,180,20120312
147,180,20120314
147,180,20120315
147,180,20120316
147,180,20120317
147,180,20120318
147,180,20120319
147,180,20120320
147,180,20120321
147,180,20120322
147,180,20120323
147,180,20120324
147,180,20120325
147,180,20120326
147,180,20120327
147,180,20120328
147,180,20120329
147,180,20120330
147,180,20120331
147,180,20120401
147,180,20120402
147,180,20120403
147,180,20120404
147,180,20120405
147,180,20120406
147,180,20120407
147,180,20120409
147,180,20120410
147,180,20120411
147,180,20120412
147,180,20120413
147,180,20120414
147,180,20120415
147,180,20120416
147,180,20120418
147,180,20120419
147,180,20120423
147,180,20120424
147,180,20120425
147,180,20120426
147,180,20120427
147,180,20120428
147,180,20120429
147,180,20120430
147,180,20120501
147,180,20120502
147,180,20120503
147,180,20120504
147,180,20120505
147,180,20120506
147,180,20120507
147,180,20120508
147,180,20120509
147,180,20120510
147,180,20120511
147,180,20120512
148,1,20120225
148,51,20111203
148,51,20111204
148,51,20120130
148,51,20120219
148,51,20120224
148,51,20120225
148,51,20120502
148,51,20120503
148,88,20110824
148,88,20111106
148,88,20111120
148,88,20111201
148,88,20111202
148,88,20111203
148,88,20111207
148,88,20120217
148,88,20120222
148,88,20120304
148,88,20120321
148,88,20120328
148,95,20110822
148,95,20110823
148,95,20110824
148,95,20110825
148,95,20110830
148,95,20110831
148,95,20110903
148,95,20110904
148,95,20110906
148,95,20110911
148,95,20110916
148,95,20110918
148,95,20110930
148,95,20111001
148,95,20111002
148,95,20111013
148,95,20111014
148,95,20111017
148,95,20111022
148,95,20111025
148,95,20111111
148,95,20111112
148,95,20111113
148,95,20111118
148,95,20111119
148,95,20111211
148,95,20111215
148,95,20120216
148,95,20120228
148,95,20120309
148,95,20120310
148,95,20120316
148,95,20120322
148,95,20120326
148,95,20120327
148,95,20120403
148,95,20120410
148,95,20120421
148,95,20120425
148,95,20120501
148,96,20110902
148,96,20110903
148,96,20110904
148,96,20110905
148,96,20110906
148,96,20110909
148,96,20110910
148,96,20110915
148,96,20110916
148,96,20110917
148,96,20110918
148,96,20110925
148,96,20110927
148,96,20110928
148,96,20111008
148,96,20111021
148,96,20111028
148,96,20111118
148,96,20111119
148,96,20111123
148,96,20111202
148,96,20111208
148,96,20111225
148,96,20120128
148,96,20120206
148,96,20120208
148,96,20120216
148,96,20120218
148,96,20120328
148,96,20120331
148,96,20120407
148,96,20120412
148,96,20120420
148,96,20120505
148,96,20120509
148,96,20120510
148,150,20110824
148,150,20110825
148,150,20110826
148,150,20110827
148,150,20110828
148,150,20110829
148,150,20110901
148,150,20110902
148,150,20110903
148,150,20110904
148,150,20110905
148,150,20110906
148,150,20110907
148,150,20110908
148,150,20110909
148,150,20110910
148,150,20110911
148,150,20110915
148,150,20110916
148,150,20110917
148,150,20110922
148,150,20110923
148,150,20110924
148,150,20110927
148,150,20110928
148,150,20110930
148,150,20111001
148,150,20111002
148,150,20111006
148,150,20111007
148,150,20111008
148,150,20111012
148,150,20111014
148,150,20111021
148,150,20111022
148,150,20111028
148,150,20111030
148,150,20111031
148,150,20111105
148,150,20111106
148,150,20111109
148,150,20111112
148,150,20111118
148,150,20111119
148,150,20111129
148,150,20111208
148,150,20111209
148,150,20111212
148,150,20111213
148,150,20111214
148,150,20111215
148,150,20111216
148,150,20120125
148,150,20120127
148,150,20120128
148,150,20120129
148,150,20120130
148,150,20120202
148,150,20120217
148,150,20120218
148,150,20120219
148,150,20120222
148,150,20120223
148,150,20120224
148,150,20120226
148,150,20120227
148,150,20120229
148,150,20120301
148,150,20120303
148,150,20120306
148,150,20120307
148,150,20120310
148,150,20120311
148,150,20120317
148,150,20120319
148,150,20120323
148,150,20120324
148,150,20120325
148,150,20120326
148,150,20120327
148,150,20120328
148,150,20120330
148,150,20120331
148,150,20120401
148,150,20120404
148,150,20120407
148,150,20120410
148,150,20120414
148,150,20120415
148,150,20120416
148,150,20120420
148,150,20120422
148,150,20120423
148,150,20120425
148,150,20120426
148,150,20120430
148,150,20120501
148,150,20120502
148,150,20120503
148,150,20120504
148,150,20120505
148,150,20120506
148,150,20120511
149,9,20120413
149,33,20111208
149,33,20111225
149,33,20120101
149,68,20111118
149,68,20111124
149,68,20111225
149,68,20120101
149,96,20111028
149,96,20111105
149,96,20111106
149,96,20111107
149,96,20111108
149,96,20111117
149,96,20111119
149,96,20111120
149,96,20111122
149,96,20111124
149,96,20111130
149,96,20111205
149,96,20111208
149,96,20111213
149,96,20111225
149,96,20120101
149,96,20120130
149,96,20120131
149,96,20120201
149,96,20120220
149,96,20120221
149,96,20120307
149,96,20120322
149,96,20120324
149,96,20120325
149,96,20120412
149,96,20120415
149,96,20120421
149,96,20120501
149,96,20120502
149,98,20111208
149,98,20111209
149,98,20111211
149,98,20111213
149,98,20111214
149,98,20111215
149,98,20111216
149,98,20111225
149,98,20120101
149,98,20120118
